id,json,geometrie,gemeinde_name,strasse_name,stat_bezirk_name
30351c0e-3ef5-11e5-a01b-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30351c0e-3ef5-11e5-a01b-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Arndtstr."", ""strasse_schluessel"": ""00870"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.136601 54.076998, 12.137736 54.076232)","Rostock, Hanse- und Universitätsstadt",Arndtstr.,Stadtmitte III
303409b8-3ef5-11e5-9f8f-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""303409b8-3ef5-11e5-9f8f-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Adolf-Wilbrandt-Str."", ""strasse_schluessel"": ""00120"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.138708 54.079020, 12.142238 54.078137)","Rostock, Hanse- und Universitätsstadt",Adolf-Wilbrandt-Str.,Stadtmitte III
303499e6-3ef5-11e5-9fd8-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""303499e6-3ef5-11e5-9fd8-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Reifergraben"", ""strasse_schluessel"": ""00490"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.137386 54.082203, 12.137515 54.081416)","Rostock, Hanse- und Universitätsstadt",Am Reifergraben,Stadtmitte IV
30349806-3ef5-11e5-9fd7-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30349806-3ef5-11e5-9fd7-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Petridamm"", ""strasse_schluessel"": ""00480"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.151290 54.091529, 12.151546 54.091533, 12.155030 54.092048, 12.155785 54.092137, 12.156437 54.092191, 12.156734 54.092242)","Rostock, Hanse- und Universitätsstadt",Am Petridamm,
30347470-3ef5-11e5-9fc3-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30347470-3ef5-11e5-9fc3-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Haargraben"", ""strasse_schluessel"": ""13820"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.150479 54.089563, 12.150893 54.089508, 12.152221 54.089404)","Rostock, Hanse- und Universitätsstadt",Am Haargraben,Stadtmitte II
30349310-3ef5-11e5-9fd4-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30349310-3ef5-11e5-9fd4-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Lohm\u00fchlengraben"", ""strasse_schluessel"": ""13860"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.149828 54.087965, 12.150293 54.088457, 12.150670 54.089002, 12.150893 54.089508)","Rostock, Hanse- und Universitätsstadt",Am Lohmühlengraben,Stadtmitte II
3034bc32-3ef5-11e5-9fea-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034bc32-3ef5-11e5-9fea-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Teich"", ""strasse_schluessel"": ""00030"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.172039 54.095328, 12.172181 54.095365, 12.173501 54.095483, 12.177115 54.095850, 12.179758 54.096130), (12.178621 54.096010, 12.178422 54.096566, 12.178572 54.096586, 12.178585 54.096548, 12.178459 54.096467))","Rostock, Hanse- und Universitätsstadt",Am Teich,Brinckmansdorf II
3034288a-3ef5-11e5-9f9f-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034288a-3ef5-11e5-9f9f-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Alt Bartelsdorfer Str."", ""strasse_schluessel"": ""00230"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.175767 54.098003, 12.175964 54.097743, 12.176545 54.097057, 12.176931 54.096549, 12.177083 54.096402, 12.177323 54.096243, 12.177390 54.096170, 12.177497 54.096008, 12.177599 54.095903), (12.175000 54.098785, 12.175397 54.098354, 12.175583 54.098197, 12.175767 54.098003))","Rostock, Hanse- und Universitätsstadt",Alt Bartelsdorfer Str.,Brinckmansdorf II
30350566-3ef5-11e5-a00f-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30350566-3ef5-11e5-a00f-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""An der Zingelwiese"", ""strasse_schluessel"": ""00710"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.158618 54.100391, 12.158104 54.099424, 12.158050 54.099365, 12.157396 54.099272, 12.157867 54.099187, 12.158568 54.099060, 12.159746 54.098836, 12.160243 54.098882, 12.160442 54.098867, 12.160980 54.098785, 12.161235 54.098734, 12.162030 54.098477, 12.162308 54.098415, 12.162892 54.098330, 12.163749 54.098172, 12.164628 54.097945, 12.164887 54.097898, 12.166256 54.097712, 12.167263 54.097361, 12.168058 54.097146, 12.168984 54.096847, 12.169390 54.096671, 12.169523 54.096592), (12.157538 54.099247, 12.156854 54.099358, 12.156675 54.099353))","Rostock, Hanse- und Universitätsstadt",An der Zingelwiese,Dierkow-Ost
303406f2-3ef5-11e5-9f8d-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""303406f2-3ef5-11e5-9f8d-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Adeborsweg"", ""strasse_schluessel"": ""00100"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.169577 54.098051, 12.169595 54.098111, 12.169649 54.098196, 12.169891 54.098365, 12.172017 54.099464)","Rostock, Hanse- und Universitätsstadt",Adeborsweg,Dierkow-Ost
30342d30-3ef5-11e5-9fa2-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30342d30-3ef5-11e5-9fa2-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Alte Dorfstr."", ""strasse_schluessel"": ""00040"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.179061 54.093267, 12.179098 54.093348, 12.179088 54.093481, 12.179171 54.093615, 12.179834 54.094426, 12.180074 54.094647, 12.180155 54.094752, 12.180186 54.094869, 12.180178 54.095010, 12.180148 54.095168, 12.179892 54.095871, 12.179825 54.096032, 12.179758 54.096130, 12.179812 54.096183, 12.179855 54.096257, 12.180158 54.097581, 12.180236 54.097836, 12.180287 54.097964, 12.180456 54.098278), (12.180456 54.098278, 12.181009 54.099109, 12.181188 54.099320, 12.181424 54.099554, 12.181845 54.099917, 12.181941 54.099977, 12.182953 54.100449, 12.183073 54.100535, 12.183173 54.100634, 12.183248 54.100745, 12.183270 54.101022, 12.183221 54.101556, 12.183187 54.101671, 12.183131 54.101770, 12.182941 54.101942, 12.182808 54.102013, 12.182161 54.102253, 12.182078 54.102272, 12.181900 54.102244), (12.181900 54.102244, 12.181585 54.102097, 12.181434 54.102076, 12.181339 54.102105, 12.181056 54.102271), (12.180456 54.098278, 12.180264 54.098327, 12.180105 54.098347, 12.179470 54.098305), (12.179470 54.098305, 12.179034 54.098281, 12.179063 54.098140, 12.179353 54.098155, 12.179470 54.098305), (12.184401 54.103640, 12.182692 54.102649, 12.181900 54.102244))","Rostock, Hanse- und Universitätsstadt",Alte Dorfstr.,Brinckmansdorf II
3035232a-3ef5-11e5-a01f-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3035232a-3ef5-11e5-a01f-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Arpelweg"", ""strasse_schluessel"": ""00890"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.166398 54.099020, 12.166393 54.099057, 12.166589 54.099381, 12.167713 54.101188, 12.167889 54.101148, 12.168402 54.101944, 12.168417 54.102049)","Rostock, Hanse- und Universitätsstadt",Arpelweg,Dierkow-Ost
3034353c-3ef5-11e5-9fa6-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034353c-3ef5-11e5-9fa6-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Alter-Sparkassen-Steig"", ""strasse_schluessel"": ""14020"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.163596 54.101534, 12.163665 54.101564, 12.164160 54.102501)","Rostock, Hanse- und Universitätsstadt",Alter-Sparkassen-Steig,Dierkow-Ost
30341426-3ef5-11e5-9f96-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30341426-3ef5-11e5-9f96-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Albert-Schulz-Str."", ""strasse_schluessel"": ""11360"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.186298 54.089902, 12.186401 54.089865, 12.186477 54.089860, 12.188343 54.089857, 12.188560 54.089840, 12.188651 54.089806, 12.188740 54.089731, 12.188766 54.089675, 12.188777 54.089410, 12.189486 54.089407, 12.189495 54.089197, 12.189456 54.089138, 12.189456 54.088825), (12.188622 54.086819, 12.188590 54.086676, 12.188544 54.086612, 12.188160 54.086241, 12.188127 54.086176, 12.188138 54.086143), (12.188521 54.088349, 12.188520 54.088720, 12.188538 54.088783, 12.188708 54.088901, 12.188760 54.088952, 12.188775 54.088999, 12.188777 54.089410), (12.188521 54.088349, 12.188532 54.087850, 12.188551 54.087745), (12.188622 54.086819, 12.188617 54.087456, 12.188580 54.087663, 12.188551 54.087745), (12.189717 54.089410, 12.189486 54.089407))","Rostock, Hanse- und Universitätsstadt",Albert-Schulz-Str.,Brinckmansdorf III
30351dc6-3ef5-11e5-a01c-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30351dc6-3ef5-11e5-a01c-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Arno-Esch-Str."", ""strasse_schluessel"": ""11350"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.189553 54.085924, 12.189560 54.086634, 12.189614 54.086719, 12.189938 54.087030, 12.189985 54.087120, 12.189986 54.087767, 12.189904 54.087907, 12.189876 54.087975, 12.189872 54.088034, 12.189885 54.088103, 12.189986 54.088276, 12.189984 54.088486, 12.190127 54.088488, 12.190125 54.088460, 12.189986 54.088276)","Rostock, Hanse- und Universitätsstadt",Arno-Esch-Str.,Brinckmansdorf III
3034afda-3ef5-11e5-9fe4-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034afda-3ef5-11e5-9fe4-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Stadtblick"", ""strasse_schluessel"": ""12290"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.171776 54.096754, 12.171512 54.096753, 12.171259 54.096697, 12.171335 54.096570, 12.171398 54.096586, 12.171455 54.096557, 12.171776 54.096754), (12.175399 54.096726, 12.174906 54.096608), (12.175677 54.096309, 12.175186 54.096195), (12.175561 54.095696, 12.175473 54.095751, 12.175186 54.096195), (12.175186 54.096195, 12.174906 54.096608), (12.174906 54.096608, 12.174679 54.096940), (12.174679 54.096940, 12.174486 54.097199, 12.174384 54.097241), (12.174384 54.097241, 12.174218 54.097309, 12.174086 54.097308, 12.171776 54.096754), (12.175173 54.097057, 12.174679 54.096940), (12.174943 54.097396, 12.174521 54.097297, 12.174384 54.097241))","Rostock, Hanse- und Universitätsstadt",Am Stadtblick,Brinckmansdorf II
303444f0-3ef5-11e5-9fa8-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""303444f0-3ef5-11e5-9fa8-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Alte Wisch"", ""strasse_schluessel"": ""12300"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.174588 54.097064, 12.174144 54.096957, 12.174079 54.096911, 12.174085 54.096882, 12.174571 54.096163, 12.174613 54.096068, 12.173436 54.095973, 12.173374 54.096024, 12.172948 54.096648, 12.172769 54.096607, 12.172862 54.096478, 12.173106 54.096414), (12.174613 54.096068, 12.175065 54.096107, 12.175225 54.096136))","Rostock, Hanse- und Universitätsstadt",Alte Wisch,Brinckmansdorf II
3034882a-3ef5-11e5-9fce-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034882a-3ef5-11e5-9fce-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Kreuzgraben"", ""strasse_schluessel"": ""00430"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.157905 54.093523, 12.157569 54.093575, 12.156485 54.093576, 12.156274 54.093559, 12.156021 54.093509, 12.154999 54.093086, 12.154911 54.093157, 12.154956 54.093177, 12.155258 54.093195)","Rostock, Hanse- und Universitätsstadt",Am Kreuzgraben,Brinckmansdorf I
3034ed1a-3ef5-11e5-a005-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034ed1a-3ef5-11e5-a005-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""An der Kiesgrube"", ""strasse_schluessel"": ""00050"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.185101 54.101358, 12.185498 54.100915, 12.185539 54.100857, 12.185588 54.100721, 12.185594 54.100653, 12.185580 54.100592, 12.185429 54.100178, 12.185383 54.100126, 12.185303 54.100092, 12.185190 54.100078, 12.184286 54.100263, 12.184212 54.100303, 12.184208 54.100397), (12.184208 54.100397, 12.184100 54.100497, 12.183847 54.100661), (12.184383 54.102508, 12.183769 54.102146, 12.183361 54.101935), (12.184701 54.100709, 12.184532 54.100754, 12.184318 54.100464, 12.184208 54.100397), (12.184642 54.101702, 12.184320 54.101789, 12.183451 54.101935, 12.183202 54.101916, 12.183030 54.101869), (12.184642 54.101702, 12.183955 54.100742, 12.183922 54.100703, 12.183847 54.100661), (12.185101 54.101358, 12.184928 54.101532, 12.184818 54.101612, 12.184642 54.101702), (12.183847 54.100661, 12.183248 54.100745), (12.186192 54.101549, 12.185946 54.101446, 12.185673 54.101360, 12.185552 54.101342, 12.185101 54.101358))","Rostock, Hanse- und Universitätsstadt",An der Kiesgrube,Brinckmansdorf II
30344a36-3ef5-11e5-9fab-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30344a36-3ef5-11e5-9fab-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am B\u00e4ckerh\u00f6rn"", ""strasse_schluessel"": ""12310"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.176588 54.095005, 12.175808 54.094908), (12.179319 54.093794, 12.179218 54.093845, 12.179188 54.093876, 12.179185 54.093909, 12.179470 54.094279, 12.179488 54.094382, 12.179452 54.094500), (12.179886 54.094482, 12.179706 54.094527, 12.179452 54.094500), (12.179452 54.094500, 12.177574 54.094288, 12.177178 54.094278, 12.176956 54.094289, 12.176784 54.094310, 12.176464 54.094385, 12.176140 54.094529, 12.176019 54.094613, 12.175922 54.094707, 12.175855 54.094802, 12.175808 54.094908), (12.176485 54.095269, 12.175720 54.095185), (12.175720 54.095185, 12.175561 54.095696), (12.174756 54.095077, 12.174556 54.094978, 12.174500 54.094975, 12.174482 54.095045, 12.174756 54.095077), (12.175808 54.094908, 12.175720 54.095183), (12.174756 54.095077, 12.175720 54.095185))","Rostock, Hanse- und Universitätsstadt",Am Bäckerhörn,Brinckmansdorf II
